_id,l_ID,r_ID,l_title,l_artist,l_year,r_title,r_artist,r_year,_sim_score
33874,b249464,a21215,Fire,Scooter,0,Fire,Ferry Corsten,2005,1.0
33875,b248180,a21215,Fire,Mousse T.,2002,Fire,Ferry Corsten,2005,1.0
33876,b263030,a21215,Fire,Redman / E3,0,Fire,Ferry Corsten,2005,1.0
33877,b237266,a21215,Fire,Kitty Katt,0,Fire,Ferry Corsten,2005,1.0
33878,b84218,a21215,Fire,Kasaian,2009,Fire,Ferry Corsten,2005,1.0
33879,b66686,a21215,Fire,Miguel Migs,2008,Fire,Ferry Corsten,2005,1.0
33880,b231942,a21215,Fire,Radiorama,2003,Fire,Ferry Corsten,2005,1.0
33881,b31982,a21215,Fire,King Midas,2003,Fire,Ferry Corsten,2005,1.0
33882,b85651,a21215,Fire,20th Century Steel Band,0,Fire,Ferry Corsten,2005,1.0
33883,b82839,a21215,Fire,Universal Popla,2006,Fire,Ferry Corsten,2005,1.0
33884,b239088,a21215,Fire,Magic Affair,1994,Fire,Ferry Corsten,2005,1.0
33885,b152485,a21215,Fire,Universal Popla,2006,Fire,Ferry Corsten,2005,1.0
33886,b231794,a21215,Fire,Wagon Cookin,0,Fire,Ferry Corsten,2005,1.0
33887,b176811,a21215,Fire,Tellison,2007,Fire,Ferry Corsten,2005,1.0
33888,b197804,a21215,Fire,Shakta,2004,Fire,Ferry Corsten,2005,1.0
33889,b32430,a21215,Fire,Daniel Lanois,2003,Fire,Ferry Corsten,2005,1.0
33890,b52297,a21215,Fire,Illaj & Mikey Vegaz,0,Fire,Ferry Corsten,2005,1.0
33891,b341688,a21215,Fire,Gazeo,0,Fire,Ferry Corsten,2005,1.0
33892,b7287,a21215,Fire,Jimi Hendrix,1969,Fire,Ferry Corsten,2005,1.0
33893,b28364,a21215,Fire,Bruce Dickinson,0,Fire,Ferry Corsten,2005,1.0
33894,b165072,a21215,Fire,Cirith Ungol,1991,Fire,Ferry Corsten,2005,1.0
33895,b285650,a21215,Fire,Gorgeous X,0,Fire,Ferry Corsten,2005,1.0
33896,b116952,a21215,Fire,The Bug,0,Fire,Ferry Corsten,2005,1.0
33897,b73344,a21215,Fire,U2,1981,Fire,Ferry Corsten,2005,1.0
33898,b173266,a21215,Fire,Supreme Love Gods,1992,Fire,Ferry Corsten,2005,1.0
33899,b284499,a21215,Fire,Firewind,2002,Fire,Ferry Corsten,2005,1.0
33900,b153839,a21215,Fire,Gariel Yared,2003,Fire,Ferry Corsten,2005,1.0
33901,b258544,a21215,Fire,Amanda Perez,0,Fire,Ferry Corsten,2005,1.0
33902,b193781,a21215,Fire,Tesla Boy,2009,Fire,Ferry Corsten,2005,1.0
33903,b147703,a21215,Fire,Samson,0,Fire,Ferry Corsten,2005,1.0
33904,b98043,a21215,Fire,Waldos People,2000,Fire,Ferry Corsten,2005,1.0
33905,b242684,a21215,Fire,Red Hot Chili Peppers,1988,Fire,Ferry Corsten,2005,1.0
33906,b18431,a21215,Fire,Steve Vai,2001,Fire,Ferry Corsten,2005,1.0
33907,b305237,a21217,Watch Out,Papa AP,0,Watch Out,Ferry Corsten,2006,1.0
33908,b57617,a21217,Watch Out,Brass Construction,1979,Watch Out,Ferry Corsten,2006,1.0
33909,b103131,a21217,Watch Out,Modus,0,Watch Out,Ferry Corsten,2006,1.0
33910,b172846,a21217,Watch Out,Alex Gaudino Feat. Shena,2008,Watch Out,Ferry Corsten,2006,1.0
33911,b234339,a21217,Watch Out,RAUNCHY,2004,Watch Out,Ferry Corsten,2006,1.0
33912,b230615,a21217,Watch Out,Dizzy Gillespie,2008,Watch Out,Ferry Corsten,2006,1.0
33913,b5520,a21217,Watch Out,Palo Moses,1999,Watch Out,Ferry Corsten,2006,1.0
33914,b1479,a21217,Watch Out,Akon / Styles P / Fat Joe / Rick Ross,0,Watch Out,Ferry Corsten,2006,1.0
33915,b204511,a21217,Watch Out,The CDM Chartreakers,0,Watch Out,Ferry Corsten,2006,1.0
33916,b208670,a21217,Watch Out,San Quinn & Messy Ft D-Moe_ Iyesha_ Willie Hen,0,Watch Out,Ferry Corsten,2006,1.0
33917,b81871,a21217,Watch Out,Hound Dog Taylor,1967,Watch Out,Ferry Corsten,2006,1.0
33918,b99036,a21230,Sisters Are Doin It For Themselves,Eurythmics;Aretha Franklin,1991,Sisters Are Doin’ It for Themselves,Eurythmics-Aretha Franklin,1985,0.7380952380952381
33919,b79021,a21230,Sisters Are Doin It For Themselves,Eurythmics;Aretha Franklin,1991,Sisters Are Doin’ It for Themselves,Eurythmics-Aretha Franklin,1985,0.7380952380952381
33920,b176886,a21233,Thorn In My Side,Band Of Susans,1989,Thorn in My Side,Eurythmics,1986,0.7142857142857143
33921,b341345,a21233,Thorn In My Side,Poison Idea,1984,Thorn in My Side,Eurythmics,1986,0.7142857142857143
33922,b312812,a21233,Thorn In My Side,Eurythmics,1986,Thorn in My Side,Eurythmics,1986,0.7142857142857143
33923,b271657,a21236,1981,Pulic Image Ltd,1999,1981,deadmau5,2008,1.0
33924,b169915,a21236,1981,The Tough Alliance,2007,1981,deadmau5,2008,1.0
33925,b273063,a21236,1981,Kevin Seconds,2002,1981,deadmau5,2008,1.0
33926,b231463,a21237,Not Exactly,Deadmau5,2007,Not Exactly,deadmau5,2008,1.0
33927,b90682,a21237,Not Exactly,Deadmau5,2007,Not Exactly,deadmau5,2008,1.0
33928,b81119,a21237,Not Exactly,Deadmau5,2007,Not Exactly,deadmau5,2008,1.0
33929,b73160,a21238,Alone With You,John Tejada,2004,Alone With You,deadmau5,2008,1.0
33930,b217585,a21238,Alone With You,Devics,0,Alone With You,deadmau5,2008,1.0
33931,b111952,a21238,Alone With You,Glen Glenn,0,Alone With You,deadmau5,2008,1.0
33932,b46856,a21238,Alone With You,Deadmau5,2008,Alone With You,deadmau5,2008,1.0
33933,b307407,a21240,One Love,M.C. Luscious,0,One Love,David Guetta-Estelle,2009,1.0
33934,b139780,a21240,One Love,Eddie Money,1986,One Love,David Guetta-Estelle,2009,1.0
33935,b158270,a21240,One Love,Youssoupha,2007,One Love,David Guetta-Estelle,2009,1.0
33936,b101137,a21240,One Love,Tony Marino,0,One Love,David Guetta-Estelle,2009,1.0
33937,b279362,a21240,One Love,Tata Young,2008,One Love,David Guetta-Estelle,2009,1.0
33938,b49990,a21240,One Love,Amii Stewart,1990,One Love,David Guetta-Estelle,2009,1.0
33939,b56291,a21240,One Love,Glen Ricks,0,One Love,David Guetta-Estelle,2009,1.0
33940,b122099,a21240,One Love,Carpenters,1971,One Love,David Guetta-Estelle,2009,1.0
33941,b337205,a21240,One Love,The Stone Roses,1990,One Love,David Guetta-Estelle,2009,1.0
33942,b101692,a21240,One Love,Bisho,0,One Love,David Guetta-Estelle,2009,1.0
33943,b234922,a21240,One Love,Dr. Alan,1992,One Love,David Guetta-Estelle,2009,1.0
33944,b216656,a21240,One Love,Nas,1994,One Love,David Guetta-Estelle,2009,1.0
33945,b106180,a21240,One Love,Electric Universe,1995,One Love,David Guetta-Estelle,2009,1.0
33946,b91789,a21240,One Love,Mac & A.K. featuring Trigga Face,0,One Love,David Guetta-Estelle,2009,1.0
33947,b48104,a21240,One Love,David Rose & His Orchestra,2004,One Love,David Guetta-Estelle,2009,1.0
33948,b104301,a21240,One Love,Nas,1994,One Love,David Guetta-Estelle,2009,1.0
33949,b20536,a21242,Rendez-Vous,Harry Dioula,0,Rendez-Vous,Culture Beat,1998,1.0
33950,b1063,a21243,Insanity,Oceanic,1991,Insanity,Culture Beat,2001,1.0
33951,b298065,a21243,Insanity,Oceanic,1991,Insanity,Culture Beat,2001,1.0
33952,b345310,a21243,Insanity,Basslovers,0,Insanity,Culture Beat,2001,1.0
33953,b267591,a21243,Insanity,Oceanic,1991,Insanity,Culture Beat,2001,1.0
33954,b47519,a21243,Insanity,Justin Sane & Taz Feat. Sally B,0,Insanity,Culture Beat,2001,1.0
33955,b286130,a21243,Insanity,Praga Khan,1998,Insanity,Culture Beat,2001,1.0
33956,b202232,a21243,Insanity,Oceanic,1991,Insanity,Culture Beat,2001,1.0
33957,b10753,a21243,Insanity,S.U.P,0,Insanity,Culture Beat,2001,1.0
33958,b9908,a21243,Insanity,Oceanic,1991,Insanity,Culture Beat,2001,1.0
33959,b30340,a21243,Insanity,Oceanic,1991,Insanity,Culture Beat,2001,1.0
33960,b105274,a21247,XTC,Franky B.,0,XTC,Boys Noize,2012,1.0
33961,b334968,a21247,XTC,Franky B.,0,XTC,Boys Noize,2012,1.0
33962,b39310,a21247,XTC,isis,0,XTC,Boys Noize,2012,1.0
33963,b160074,a21248,What You Want,Intricate Minds,0,What You Want,Boys Noize,2012,1.0
33964,b172880,a21248,What You Want,Daniel Wanrooy,0,What You Want,Boys Noize,2012,1.0
33965,b103608,a21248,What Do You Want,The Yardirds,1966,What You Want,Boys Noize,2012,0.7368421052631579
33966,b22637,a21248,What You Want,LL Cool J / Freeway,2006,What You Want,Boys Noize,2012,1.0
33967,b100741,a21248,What Do You Want,Craving Theo,0,What You Want,Boys Noize,2012,0.7368421052631579
33968,b150518,a21248,What You Want,Crooked Stilo,0,What You Want,Boys Noize,2012,1.0
33969,b151055,a21248,What You Want,Rework,2003,What You Want,Boys Noize,2012,1.0
33970,b335376,a21248,What Do You Want,Generation X,0,What You Want,Boys Noize,2012,0.7368421052631579
33971,b106269,a21248,What You Want,Japancakes,2007,What You Want,Boys Noize,2012,1.0
33972,b241582,a21248,What You Want,The Roots feat. Jaguar,0,What You Want,Boys Noize,2012,1.0
33973,b320304,a21252,Alarm,Ariel Kill Him,0,Alarm,Boys Noize,2014,1.0
33974,b200985,a21253,Set Me Free,Velvet Revolver,2003,Set Me Free,Diplo-LIZ,2015,1.0
33975,b301727,a21253,Set Me Free,The Performers,1995,Set Me Free,Diplo-LIZ,2015,1.0
33976,b84707,a21253,Set Me Free,Dax Riders,2001,Set Me Free,Diplo-LIZ,2015,1.0
33977,b224782,a21253,Set Me Free,Terminus City,0,Set Me Free,Diplo-LIZ,2015,1.0
33978,b173254,a21253,Set Me Free,Irma Thomas,0,Set Me Free,Diplo-LIZ,2015,1.0
33979,b124135,a21253,Set Me Free,Love and Rockets,1994,Set Me Free,Diplo-LIZ,2015,1.0
33980,b322925,a21253,Set Me Free,Xavier Rudd,0,Set Me Free,Diplo-LIZ,2015,1.0
33981,b48520,a21253,Set Me Free,Phonat,2009,Set Me Free,Diplo-LIZ,2015,1.0
33982,b337295,a21253,Set Me Free,Sipho Mause,0,Set Me Free,Diplo-LIZ,2015,1.0
33983,b3509,a21253,Set Me Free,Myron Butler & Levi,2006,Set Me Free,Diplo-LIZ,2015,1.0
33984,b155353,a21253,Set Me Free,Tramaine Hawkins,0,Set Me Free,Diplo-LIZ,2015,1.0
33985,b194300,a21253,Set Me Free,Quique Neira,2003,Set Me Free,Diplo-LIZ,2015,1.0
33986,b329557,a21253,Set Me Free,The Heavy,2007,Set Me Free,Diplo-LIZ,2015,1.0
33987,b173972,a21253,Set Me Free,Reckless Kelly,2007,Set Me Free,Diplo-LIZ,2015,1.0
33988,b85948,a21253,Set Me Free,opm,0,Set Me Free,Diplo-LIZ,2015,1.0
33989,b5485,a21254,Blame,Don McGlashan,2005,Blame,Zeds Dead-Diplo-Elliphant,2016,1.0
33990,b187024,a21254,Blame,temposhark,2005,Blame,Zeds Dead-Diplo-Elliphant,2016,1.0
33991,b193181,a21254,Blame,temposhark,2005,Blame,Zeds Dead-Diplo-Elliphant,2016,1.0
33992,b68265,a21254,Blame,Tiago Iorc,2008,Blame,Zeds Dead-Diplo-Elliphant,2016,1.0
33993,b3786,a21254,Blame,ABC,0,Blame,Zeds Dead-Diplo-Elliphant,2016,1.0
33994,b4329,a21254,Blame,The Rurals,2004,Blame,Zeds Dead-Diplo-Elliphant,2016,1.0
33995,b91359,a21254,Blame,Gravity Kills,1996,Blame,Zeds Dead-Diplo-Elliphant,2016,1.0
33996,b95095,a21254,Blame,Mike And The Mechanics,1988,Blame,Zeds Dead-Diplo-Elliphant,2016,1.0
33997,b131110,a21256,Fresh,Kool & The Gang,1984,Fresh,DEVO,—,1.0
33998,b194157,a21256,Fresh,Volcano,0,Fresh,DEVO,—,1.0
33999,b172195,a21256,Fresh,Kool And The Gang,1984,Fresh,DEVO,—,1.0
34000,b31270,a21256,Fresh,FreQ Nasty,2002,Fresh,DEVO,—,1.0
34001,b259349,a21256,Fresh,Musica & Benessere,0,Fresh,DEVO,—,1.0
34002,b340536,a21256,Fresh,Balance & Big Rich,0,Fresh,DEVO,—,1.0
34003,b194022,a21259,Out of Control,Red Caf\xc3\xa9,0,Out of Control,Alvaro,2013,1.0
34004,b156773,a21259,Out of Control,White Wizzard,2010,Out of Control,Alvaro,2013,1.0
34005,b185510,a21259,Out of Control,Mico de Noche,0,Out of Control,Alvaro,2013,1.0
34006,b198259,a21259,Out of Control,Arasive Wheels,0,Out of Control,Alvaro,2013,1.0
34007,b166184,a21259,Out of Control,White Swan Black Swan,0,Out of Control,Alvaro,2013,1.0
34008,b242923,a21260,Red Lights,Delphic,2010,Red Lights,Tiësto,2013,1.0
34009,b247680,a21266,Take It As It Comes,Michael de Jong,0,Take It as It Comes,Concord Dawn,2009,0.7272727272727273
34010,b90078,a21266,Take It As It Comes,Milli Vanilli,1989,Take It as It Comes,Concord Dawn,2009,0.7272727272727273
34011,b44427,a21282,Les Djinns,Djuma Soundsystem,2009,Les Djinns,Djuma Soundsystem,2003,1.0
34012,b228272,a21283,Bipolar,La Sonrisa De Julia,2008,Bipolar,Djuma Soundsystem,2009,1.0
34013,b239616,a21283,Bipolar,In Flagranti,2007,Bipolar,Djuma Soundsystem,2009,1.0
34014,b69012,a21289,Fat Lip,Sum 41,2001,Fat Lip,Sum 41,2001,1.0
34015,b288199,a21289,Fat Lip,Sum 41,2001,Fat Lip,Sum 41,2001,1.0
34016,b264166,a21290,Best Thing,Usher featuring Jay Z,2008,Best Thing,Styx,1972,1.0
34017,b291554,a21292,Local Boy In The Photograph,Stereophonics,1997,Local Boy In the Photograph,Stereophonics,1997,0.8125
34018,b131133,a21293,Born To Be Wild,Steppenwolf,1968,Born to Be Wild,Steppenwolf,1968,0.7
34019,b156252,a21293,Born To Be Wild,Steppenwolf,1968,Born to Be Wild,Steppenwolf,1968,0.7
34020,b34009,a21293,Born To Be Wild,Steppenwolf,1968,Born to Be Wild,Steppenwolf,1968,0.7
34021,b257604,a21293,Born To Be Wild,Arrogance,0,Born to Be Wild,Steppenwolf,1968,0.7
34022,b41080,a21296,Kill Your Darlings,Soulwax,1996,Kill Your Darlings,Soulwax,1996,1.0
34023,b59678,a21307,Volume 2,Danny Breaks,2001,Volume 2,Dom & Roland,1995,1.0
34024,b73990,a21314,Junk,Eyedea & Ailities,2009,Junk,Ferry Corsten-Guru,2006,1.0
34025,b49692,a21314,Junk,Photek,2000,Junk,Ferry Corsten-Guru,2006,1.0
34026,b162641,a21314,Junk,Zico Chain,2007,Junk,Ferry Corsten-Guru,2006,1.0
34027,b331626,a21314,Junk,Paul McCartney,1970,Junk,Ferry Corsten-Guru,2006,1.0
34028,b224172,a21314,Junk,Ich + Ich,2007,Junk,Ferry Corsten-Guru,2006,1.0
34029,b303124,a21315,Beautiful,Fun Lovin Criminals,2003,Beautiful,Ferry Corsten,2007,1.0
34030,b48215,a21315,Beautiful,Karsh Kale,2006,Beautiful,Ferry Corsten,2007,1.0
34031,b245862,a21315,Beautiful,Orit,0,Beautiful,Ferry Corsten,2007,1.0
34032,b254059,a21315,Beautiful,Moy,2005,Beautiful,Ferry Corsten,2007,1.0
34033,b256123,a21315,Beautiful,Carole King,1971,Beautiful,Ferry Corsten,2007,1.0
34034,b299138,a21315,Beautiful,Floatation feat. Pierre,0,Beautiful,Ferry Corsten,2007,1.0
34035,b248975,a21315,Beautiful,Calliope,0,Beautiful,Ferry Corsten,2007,1.0
34036,b342223,a21315,Beautiful,DJ Shah meets Jan Johnston,2006,Beautiful,Ferry Corsten,2007,1.0
34037,b1261,a21315,Beautiful,Emotional Horizons feat. Stine Grove,0,Beautiful,Ferry Corsten,2007,1.0
34038,b271614,a21315,Beautiful,HIM,0,Beautiful,Ferry Corsten,2007,1.0
34039,b324869,a21315,Beautiful,Matt Darey Feat. Marcella Woods,2001,Beautiful,Ferry Corsten,2007,1.0
34040,b21772,a21315,Beautiful,G4,2005,Beautiful,Ferry Corsten,2007,1.0
34041,b19504,a21315,Beautiful,Emotional Horizons feat. Stine Grove,0,Beautiful,Ferry Corsten,2007,1.0
34042,b185676,a21315,Beautiful,Criminal Manne,0,Beautiful,Ferry Corsten,2007,1.0
34043,b262485,a21315,Beautiful,Elvis Costello,2007,Beautiful,Ferry Corsten,2007,1.0
34044,b82274,a21315,Beautiful,The Go-Gos,0,Beautiful,Ferry Corsten,2007,1.0
34045,b42559,a21315,Beautiful,Christina Aguilera,2002,Beautiful,Ferry Corsten,2007,1.0
34046,b119173,a21315,Beautiful,Hepcat,2000,Beautiful,Ferry Corsten,2007,1.0
34047,b79257,a21315,Beautiful,Khalil Fong,0,Beautiful,Ferry Corsten,2007,1.0
34048,b95625,a21315,Beautiful,Lady May,0,Beautiful,Ferry Corsten,2007,1.0
34049,b170473,a21315,Beautiful,Disciple,0,Beautiful,Ferry Corsten,2007,1.0
34050,b233387,a21315,Be Beautiful,Whole Sky Monitor,0,Beautiful,Ferry Corsten,2007,0.7857142857142857
34051,b299532,a21315,Beautiful,10 Years,2008,Beautiful,Ferry Corsten,2007,1.0
34052,b120367,a21315,Beautiful,Lizard,0,Beautiful,Ferry Corsten,2007,1.0
34053,b278079,a21315,Beautiful,Marco Remus,0,Beautiful,Ferry Corsten,2007,1.0
34054,b15936,a21315,Beautiful,Goldfrapp,2005,Beautiful,Ferry Corsten,2007,1.0
34055,b36417,a21315,Beautiful,Blowoff,2006,Beautiful,Ferry Corsten,2007,1.0
34056,b88643,a21315,Beautiful,Stereo Fuse,0,Beautiful,Ferry Corsten,2007,1.0
34057,b200311,a21315,Beautiful,Since Octoer,2008,Beautiful,Ferry Corsten,2007,1.0
34058,b39630,a21315,Beautiful,Matt Darey ft. Marcella Woods,2001,Beautiful,Ferry Corsten,2007,1.0
34059,b280278,a21315,Beautiful,Adrienne Pierce,2008,Beautiful,Ferry Corsten,2007,1.0
34060,b260842,a21315,Beautiful,Anna Waronker,2002,Beautiful,Ferry Corsten,2007,1.0
34061,b13080,a21315,Beautiful,Eminem,2009,Beautiful,Ferry Corsten,2007,1.0
34062,b40416,a21315,Beautiful,Emotional Horizons feat. Stine Grove,0,Beautiful,Ferry Corsten,2007,1.0
34063,b313151,a21315,Beautiful,Jaymes Reunion,0,Beautiful,Ferry Corsten,2007,1.0
34064,b113571,a21315,Beautiful,Nick Lachey,2006,Beautiful,Ferry Corsten,2007,1.0
34065,b241576,a21315,Beautiful,Enchant,2003,Beautiful,Ferry Corsten,2007,1.0
34066,b227280,a21315,Beautiful,orkidea,0,Beautiful,Ferry Corsten,2007,1.0
34067,b302053,a21315,Beautiful,G. Love / Tristan Prettyman,2007,Beautiful,Ferry Corsten,2007,1.0
34068,b14321,a21315,Beautiful,Paul Glazy,2001,Beautiful,Ferry Corsten,2007,1.0
34069,b152580,a21316,Forever,Live,2008,Forever,Ferry Corsten,2007,1.0
34070,b47632,a21316,Forever,VHS Or Beta,2004,Forever,Ferry Corsten,2007,1.0
34071,b189969,a21316,Forever,Nicholas Gunn,1998,Forever,Ferry Corsten,2007,1.0
34072,b250409,a21316,Forever,Dee Dee,2001,Forever,Ferry Corsten,2007,1.0
34073,b292406,a21316,Forever,LFO,1996,Forever,Ferry Corsten,2007,1.0
34074,b26687,a21316,Forever,Franco,0,Forever,Ferry Corsten,2007,1.0
34075,b198726,a21316,Forever,Steve Roach & Roert Rich,0,Forever,Ferry Corsten,2007,1.0
34076,b332372,a21316,Forever,Chris Brown,0,Forever,Ferry Corsten,2007,1.0
34077,b326248,a21316,Forever,Frank Bradford,0,Forever,Ferry Corsten,2007,1.0
34078,b324215,a21316,Forever,Discipline,0,Forever,Ferry Corsten,2007,1.0
34079,b282306,a21316,Forever,Dancing Fantasy,2000,Forever,Ferry Corsten,2007,1.0
34080,b219300,a21316,Forever,Culture Kult\xc3\xcr,2001,Forever,Ferry Corsten,2007,1.0
34081,b182448,a21316,Forever,J Nash,0,Forever,Ferry Corsten,2007,1.0
34082,b137909,a21316,Forever,Ro Rock,0,Forever,Ferry Corsten,2007,1.0
34083,b215222,a21316,Forever,Bad Hait,0,Forever,Ferry Corsten,2007,1.0
34084,b336066,a21316,Forever,Technicolour,0,Forever,Ferry Corsten,2007,1.0
34085,b319178,a21316,Forever,Asolute,0,Forever,Ferry Corsten,2007,1.0
34086,b304340,a21316,Forever,Mad Heads XL,0,Forever,Ferry Corsten,2007,1.0
34087,b73433,a21316,Forever,Sturm und Drang,2007,Forever,Ferry Corsten,2007,1.0
34088,b210146,a21316,Forever,Chris Brown,0,Forever,Ferry Corsten,2007,1.0
34089,b319206,a21316,Forever,Ferry Corsten,2006,Forever,Ferry Corsten,2007,1.0
34090,b199401,a21316,Forever,Siouxsie And The Banshees,1995,Forever,Ferry Corsten,2007,1.0
34091,b153326,a21316,Forever,David Tao,0,Forever,Ferry Corsten,2007,1.0
34092,b121596,a21316,Forever,Don Dokken,1990,Forever,Ferry Corsten,2007,1.0
34093,b190209,a21316,Forever,My Life Story,0,Forever,Ferry Corsten,2007,1.0
34094,b275719,a21316,Forever,Sweet Trip,2009,Forever,Ferry Corsten,2007,1.0
34095,b111882,a21316,Forever,Plankeye,1994,Forever,Ferry Corsten,2007,1.0
34096,b308493,a21316,Forever,Syna,0,Forever,Ferry Corsten,2007,1.0
34097,b56079,a21316,Forever,Jason Fioto,0,Forever,Ferry Corsten,2007,1.0
34098,b165849,a21316,Forever,PC Synergy,0,Forever,Ferry Corsten,2007,1.0
34099,b324399,a21316,Forever,Darwin Hos,2005,Forever,Ferry Corsten,2007,1.0
34100,b95026,a21316,Forever,Working For A Nuclear Free City,2006,Forever,Ferry Corsten,2007,1.0
34101,b81212,a21316,Forever,Tritonal,0,Forever,Ferry Corsten,2007,1.0
34102,b154430,a21316,Forever,Everest,0,Forever,Ferry Corsten,2007,1.0
34103,b209206,a21316,Forever,Wilton Felder,1993,Forever,Ferry Corsten,2007,1.0
34104,b336782,a21316,Forever,Darwin Hos,2005,Forever,Ferry Corsten,2007,1.0
34105,b287059,a21316,Forever,The Marvelettes,1986,Forever,Ferry Corsten,2007,1.0
34106,b253274,a21316,Forever,Chantal Chamandy,0,Forever,Ferry Corsten,2007,1.0
34107,b158570,a21316,Forever,Kenny Loggins,1985,Forever,Ferry Corsten,2007,1.0
34108,b51054,a21316,Forever,Dwayne Sodaherk,2003,Forever,Ferry Corsten,2007,1.0
34109,b5844,a21316,Forever,Circle II Circle,2008,Forever,Ferry Corsten,2007,1.0
34110,b213228,a21316,Forever,Roy Harper,1967,Forever,Ferry Corsten,2007,1.0
34111,b198543,a21316,Forever,Lyte Funkie Ones,0,Forever,Ferry Corsten,2007,1.0
34112,b222612,a21316,Forever,Eurythmics,1999,Forever,Ferry Corsten,2007,1.0
34113,b2967,a21316,Forever,Syna,0,Forever,Ferry Corsten,2007,1.0
34114,b302494,a21316,Forever,The Parson Red Heads,2007,Forever,Ferry Corsten,2007,1.0
34115,b234405,a21316,Forever,Lyte Funkie Ones,0,Forever,Ferry Corsten,2007,1.0
34116,b41393,a21316,Forever,Orital,1994,Forever,Ferry Corsten,2007,1.0
34117,b950,a21316,Forever,Chris Brown,0,Forever,Ferry Corsten,2007,1.0
34118,b338369,a21316,Forever,Jane Wiedlin,0,Forever,Ferry Corsten,2007,1.0
34119,b147401,a21316,Forever,Chris Brown,0,Forever,Ferry Corsten,2007,1.0
34120,b282064,a21316,Forever,Moy,2005,Forever,Ferry Corsten,2007,1.0
34121,b226257,a21316,Forever,Wayne Wonder,2004,Forever,Ferry Corsten,2007,1.0
34122,b199376,a21316,Forever,Vakill,2003,Forever,Ferry Corsten,2007,1.0
34123,b323045,a21316,Forever,Javier Navarrete,0,Forever,Ferry Corsten,2007,1.0
34124,b27111,a21316,Forever,Chris Brown,0,Forever,Ferry Corsten,2007,1.0
34125,b165880,a21316,Forever,The Diplomats,2004,Forever,Ferry Corsten,2007,1.0
34126,b37370,a21316,Forever,Malefaction,0,Forever,Ferry Corsten,2007,1.0
34127,b158658,a21317,Into the Dark,The Juliana Theory,2000,Into the Dark,Ferry Corsten,2008,1.0
34128,b148509,a21321,Shame Shame,Fats Waller,2005,Shame,Eurythmics,1987,0.7
34129,b197692,a21321,Shame Shame Shame,Boo Moreno,0,Shame,Eurythmics,1987,0.7
34130,b294478,a21321,Shame,The Voluptuous Horror of Karen Black,0,Shame,Eurythmics,1987,1.0
34131,b76917,a21321,Shame,Evelyn Champagne King,1977,Shame,Eurythmics,1987,1.0
34132,b167546,a21321,Shame,Racey,1979,Shame,Eurythmics,1987,1.0
34133,b247443,a21321,Shame,Assemly of Dust,0,Shame,Eurythmics,1987,1.0
34134,b107702,a21321,Shame,Uran Cookie Collective,1995,Shame,Eurythmics,1987,1.0
34135,b155857,a21321,Shame,Betty Boo,1990,Shame,Eurythmics,1987,1.0
34136,b326913,a21321,Shame_Shame_Shame,The Rattles,0,Shame,Eurythmics,1987,0.7
34137,b30479,a21321,Shame,Anna Areu,2007,Shame,Eurythmics,1987,1.0
34138,b332564,a21321,Shame,Good Riddance,2006,Shame,Eurythmics,1987,1.0
34139,b288989,a21321,Shame,Paatos,2006,Shame,Eurythmics,1987,1.0
34140,b259915,a21321,Shame,U.P.O.,0,Shame,Eurythmics,1987,1.0
34141,b72608,a21321,Shame,ColdWorld,0,Shame,Eurythmics,1987,1.0
34142,b204216,a21321,Shame,Bain Mattox,2005,Shame,Eurythmics,1987,1.0
34143,b202703,a21321,Shame,Q-Burns Astract Message Featuring Lisa Shaw,2001,Shame,Eurythmics,1987,1.0
34144,b167380,a21321,Shame,Trash Talk,2008,Shame,Eurythmics,1987,1.0
34145,b218613,a21321,Shame,Tiny Dancers,2007,Shame,Eurythmics,1987,1.0
34146,b167415,a21321,Shame,Kisha,0,Shame,Eurythmics,1987,1.0
34147,b195128,a21322,I Need a Man,Du Syndicate,0,I Need a Man,Eurythmics,1988,1.0
34148,b343964,a21324,Dr. Funkenstein,Parliament,1976,Dr Funkenstein,deadmau5,2008,0.7368421052631579
34149,b181775,a21326,GRRRR,David Guetta,2009,GRRRR,David Guetta,2009,1.0
34150,b279617,a21327,Memories,Netzwerk,1996,Memories,David Guetta-Kid Cudi,2009,1.0
34151,b14415,a21327,Memories,Thriller U,0,Memories,David Guetta-Kid Cudi,2009,1.0
34152,b208057,a21327,Memories,John Holt,0,Memories,David Guetta-Kid Cudi,2009,1.0
34153,b168020,a21327,Memories,The Extra Glenns,2002,Memories,David Guetta-Kid Cudi,2009,1.0
34154,b16170,a21327,Memories,Augie Meyers,0,Memories,David Guetta-Kid Cudi,2009,1.0
34155,b179557,a21327,Memories,Booie Trap,0,Memories,David Guetta-Kid Cudi,2009,1.0
34156,b106602,a21327,Memories,Gentle Touch,2006,Memories,David Guetta-Kid Cudi,2009,1.0
34157,b46228,a21327,Memories,Lil Suzy,0,Memories,David Guetta-Kid Cudi,2009,1.0
34158,b133274,a21327,Memories,Boat Clu,2007,Memories,David Guetta-Kid Cudi,2009,1.0
34159,b144590,a21327,Memories,Pulic Image Ltd,1979,Memories,David Guetta-Kid Cudi,2009,1.0
34160,b140500,a21327,Memories,Roo,0,Memories,David Guetta-Kid Cudi,2009,1.0
34161,b188652,a21327,Memories,Netzwerk,1996,Memories,David Guetta-Kid Cudi,2009,1.0
