id,ltable_ID,rtable_ID,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year
12633,b248857,a30062,Young Folks,Peter_ Bjorn and John Featuring Victoria Bergsman,2006,Young Folks,Peter Bjorn and John-Victoria Bergsman,2006
12634,b519859,a30062,Young Folks,Peter Bjorn And John,2006,Young Folks,Peter Bjorn and John-Victoria Bergsman,2006
12635,b651527,a30063,Let's Call It Off,Peter Bjorn And John,2006,Let's Call It Off,Peter Bjorn and John,2006
12636,b529637,a30064,Nothing To Worry About,Peter Bjorn And John,2009,Nothing to Worry About,Peter Bjorn and John,2009
12637,b535558,a30064,Nothing To Worry About,Peter Bjorn And John,2009,Nothing to Worry About,Peter Bjorn and John,2009
12638,b568844,a30064,Nothing To Worry About,Peter Bjorn And John,2009,Nothing to Worry About,Peter Bjorn and John,2009
12639,b491017,a30064,Nothing To Worry About,Peter Bjorn And John,2009,Nothing to Worry About,Peter Bjorn and John,2009
12640,b602050,a30065,Lay It Down,Peter Bjorn And John,2009,Lay It Down,Peter Bjorn and John,2009
12641,b12174,a30069,Satellite Skin,Modest Mouse,2009,Satellite Skin,Modest Mouse,2009
12642,b457928,a30070,Autumn Beds,Modest Mouse,2009,Autumn Beds,Modest Mouse,2009
12643,b697101,a30071,Perpetual Motion Machine,Modest Mouse,2009,Perpetual Motion Machine,Modest Mouse,2009
12644,b712958,a30132,Big Decision,That Petrol Emotion,1987,Big Decision,That Petrol Emotion,1987
12645,b167340,a30132,Big Decisions,The Smooths,1998,Big Decision,That Petrol Emotion,1987
12646,b316817,a30132,Big Decision,That Petrol Emotion,1987,Big Decision,That Petrol Emotion,1987
12647,b540200,a30139,Love Thing,The Pasadenas,1991,Love Type Thing,Tegan and Sara,2005
12648,b311893,a30139,Love Thing,The Pasadenas,1991,Love Type Thing,Tegan and Sara,2005
12649,b258098,a30142,Hell,Tia Carrera,2007,Hell,Tegan and Sara,2009
12650,b160980,a30142,Hell,Thomas Jefferson Slave Apartments,0,Hell,Tegan and Sara,2009
12651,b379054,a30155,Pursuit Of Happiness,Kid Cudi / MGMT / Ratatat,0,Pursuit of Happiness,Kid Cudi-MGMT-Ratatat,2010
12652,b731692,a30156,Party With Children,Ratatat,2010,Party With Children,Ratatat,2010
12653,b467619,a30157,Drugs,Ratatat,2010,Drugs,Ratatat,2010
12654,b701529,a30262,It's A Good Thing,That Petrol Emotion,1986,It's a Good Thing,That Petrol Emotion,—
12655,b672841,a30265,Closer,TRUSTcompany,2002,Closer,Tegan and Sara,2012
12656,b506063,a30265,Closer,The Grid,2008,Closer,Tegan and Sara,2012
12657,b642316,a30265,Closer,The Dells,0,Closer,Tegan and Sara,2012
12658,b84056,a30265,Closer,Tatana & Andrew Bennett feat. Tiff Lacey,0,Closer,Tegan and Sara,2012
12659,b334660,a30265,Closer,The Fold,2007,Closer,Tegan and Sara,2012
12660,b84975,a30265,Closer,Tracie Spencer,1999,Closer,Tegan and Sara,2012
12661,b198100,a30295,Killamangiro,Babyshambles,2004,Killamangiro,Babyshambles,2004
12662,b426293,a30296,Who Could Win A Rabbit,Animal Collective,2004,Who Could Win a Rabbit,Animal Collective,2004
12663,b734354,a30306,Everything With You,Tommy Womack,0,Everything With You,The Pains of Being Pure at Heart,2008
12664,b361386,a30307,Young Adult Friction,The Pains Of Being Pure At Heart,2009,Young Adult Friction,The Pains of Being Pure at Heart,2009
12665,b557847,a30309,Higher Than the Stars,The Pains Of Being Pure At Heart,2009,Higher Than the Stars,The Pains of Being Pure at Heart,2009
12666,b315584,a30346,Conspiracy,Treat,1989,Conspiracy,The Higsons,1982
12667,b806768,a30346,Conspiracy,The Lurkers,0,Conspiracy,The Higsons,1982
12668,b331658,a30347,Tear The Whole Thing Down,The Higsons,1982,Tear the Whole Thing Down,The Higsons,1982
12669,b337133,a30348,Run Me Down,The Higsons,1984,Run Me Down,The Higsons,1983
12670,b308858,a30348,Run Me Down,The Notting Hillbillies,1990,Run Me Down,The Higsons,1983
12671,b493353,a30367,The Geeks Were Right,The Faint,0,The Geeks Were Right,The Faint,2008
12672,b439587,a30367,The Geeks Were Right,The Faint,0,The Geeks Were Right,The Faint,2008
12673,b584551,a30372,Tokyo,Oddisee,2010,Tokyo,Owl City-SEKAI NO OWARI,2014
12674,b697663,a30435,Knock,Big Mello,0,Knock Knock,Band of Horses,2012
12675,b677829,a30435,Knock Knock,Bling Dawg,0,Knock Knock,Band of Horses,2012
12676,b179917,a30438,Albion,Babyshambles,2005,Albion,Babyshambles,2005
12677,b171699,a30441,Delivery,Broombeck,0,Delivery,Babyshambles,2007
12678,b575703,a30447,Peacebone,Animal Collective,2007,Peacebone,Animal Collective,2007
12679,b354573,a30447,Peacebone,Animal Collective,2007,Peacebone,Animal Collective,2007
12680,b195901,a30448,Fireworks,Alabama,1985,Fireworks,Animal Collective,2007
12681,b541285,a30448,Fireworks,Animal Collective,2007,Fireworks,Animal Collective,2007
12682,b317290,a30448,Fireworks,Aberdeen,1995,Fireworks,Animal Collective,2007
12683,b272240,a30448,Fireworks,Alabama,1985,Fireworks,Animal Collective,2007
12684,b804963,a30456,Belong,The Asteroid No. 4,2006,Belong,The Pains of Being Pure at Heart,2011
12685,b730854,a30456,Belong,The Fairer Sex,0,Belong,The Pains of Being Pure at Heart,2011
12686,b349859,a30457,The Body,The Strike Boys,2006,The Body,The Pains of Being Pure at Heart,2011
12687,b780175,a30471,Mirror Error,The Faint,0,Mirror Error,The Faint,2009
12688,b204385,a30471,Mirror Error,The Faint,0,Mirror Error,The Faint,2009
12689,b316622,a30491,Signals Over The Air,Thursday,2003,Signals Over the Air,Thursday,2003
12690,b476712,a30491,Signals Over The Air,Thursday,2003,Signals Over the Air,Thursday,2003
12691,b728705,a30494,Everybody's Somebody's Fool,The Bluebells,1984,Everybody's Fool,Teenage Fanclub,1990
12692,b143765,a30494,Everybody's Fool,Teenage Fanclub,1990,Everybody's Fool,Teenage Fanclub,1990
12693,b592534,a30533,Brother Sport,Animal Collective,2009,Brother Sport,Animal Collective,2009
12694,b618137,a30533,Brother Sport,Animal Collective,2009,Brother Sport,Animal Collective,2009
12695,b45666,a30558,Never Again,The Pinkerton Thugs,0,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12696,b406324,a30558,Never Again,TURNING POINT,0,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12697,b691131,a30558,Never Again,The Doits,0,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12698,b349872,a30558,Never Again,True Vibe,2001,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12699,b374483,a30558,Never Again,The Shangri-Las,1965,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12700,b616457,a30558,Never Again,Tomas Ledin,0,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12701,b315181,a30558,Never Again,The Whispers,0,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12702,b649441,a30558,Never Again,The Midway State,2008,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12703,b153889,a30558,Never Again,The Shangri-Las,1965,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12704,b313392,a30558,Never Again,The Northern Pikes,1987,Never Again,Tomas Ledin-Agnetha Fältskog,1982
12705,b116804,a30579,Everything Flows,Teenage Fanclub,1990,Everything Flows,Teenage Fanclub,1991
12706,b201355,a30579,Everything Flows,Teenage Fanclub,1990,Everything Flows,Teenage Fanclub,1991
12707,b266321,a30580,Star Sign,Teenage Fanclub,1991,Star Sign,Teenage Fanclub,1991
12708,b717535,a30580,Star Sign,Teenage Fanclub,1991,Star Sign,Teenage Fanclub,1991
12709,b474114,a30628,The Queen Of Hearts,Agnetha F\xc3\xa4ltskog,1998,The Queen Of Hearts,Agnetha Fältskog,1998
12710,b576672,a30641,The Concept,Teenage Fanclub,1991,The Concept,Teenage Fanclub,1991
12711,b487456,a30641,The Concept,The Cranberries,2001,The Concept,Teenage Fanclub,1991
12712,b172125,a30642,What You Do To Me,Teenage Fanclub,1991,What You Do to Me,Teenage Fanclub,1992
12713,b286065,a30642,What You Do To Me,Teenage Fanclub,1991,What You Do to Me,Teenage Fanclub,1992
12714,b677713,a30642,What You Do To Me,Tony Williams,0,What You Do to Me,Teenage Fanclub,1992
12715,b157709,a30643,Radio,The Clutters,2007,Radio,Teenage Fanclub,1993
12716,b824417,a30643,Radio,Teenage Bottlerocket,2005,Radio,Teenage Fanclub,1993
12717,b156797,a30643,Radio,The Members,1982,Radio,Teenage Fanclub,1993
12718,b18625,a30643,Radio,The Fullblast,2007,Radio,Teenage Fanclub,1993
12719,b548841,a30643,Radio-Radio,Telex,1984,Radio,Teenage Fanclub,1993
12720,b289136,a30644,Hang On,Teenage Fanclub,1993,Hang On,Teenage Fanclub,1993
12721,b555590,a30644,Hanging On,The Eyeliners,2005,Hang On,Teenage Fanclub,1993
12722,b311311,a30644,Hanging On,The Ducky Boys,0,Hang On,Teenage Fanclub,1993
12723,b370091,a30664,Elephant Gun,Beirut,2006,Elephant Gun,Beirut,2007
12724,b679052,a30667,The Stranger From Within,Ayreon,1998,The Stranger From Within,Ayreon,1996
12725,b417500,a30668,Temple of the cat,Ayreon,2000,Temple of the Cat,Ayreon,2000
12726,b57689,a30670,Loser,Anti-Nowhere League,2000,Loser,Ayreon,2004
12727,b723733,a30670,Loser,Abacus,0,Loser,Ayreon,2004
12728,b98101,a30676,Mellow Doubt,Teenage Fanclub,1995,Mellow Doubt,Teenage Fanclub,1995
12729,b822360,a30677,Sparky's Dream,Teenage Fanclub,1995,Sparky's Dream,Teenage Fanclub,1995
12730,b232065,a30677,Sparky's Dream,Teenage Fanclub,1995,Sparky's Dream,Teenage Fanclub,1995
12731,b2639,a30678,Neil Jung,Teenage Fanclub,1995,Neil Jung,Teenage Fanclub,1995
12732,b316555,a30679,Ain't That Enough,Teenage Fanclub,1997,Ain't That Enough,Teenage Fanclub,1997
12733,b808142,a30679,Ain't That Good Enough,Tyrone Davis,0,Ain't That Enough,Teenage Fanclub,1997
12734,b155128,a30680,I Don't Want Control Of You,Teenage Fanclub,1997,I Don't Want Control of You,Teenage Fanclub,1997
12735,b520376,a30692,Rock Steady,Bad Company,1974,Rock Steady,Bonnie Raitt-Bryan Adams,1995
12736,b495832,a30692,Rock Steady,Bad Company,1974,Rock Steady,Bonnie Raitt-Bryan Adams,1995
12737,b516956,a30692,Rock Steady,Bad Company,1974,Rock Steady,Bonnie Raitt-Bryan Adams,1995
12738,b514128,a30692,Rock Steady,Bad Company,1974,Rock Steady,Bonnie Raitt-Bryan Adams,1995
12739,b603297,a30705,Start Again,Teenage Fanclub,1997,Start Again,Teenage Fanclub,1997
12740,b287529,a30706,I Need Direction,Teenage Fanclub,2000,I Need Direction,Teenage Fanclub,2000
12741,b598058,a30708,Did I Say,Teenage Fanclub,2003,Did I Say,Teenage Fanclub,2002
12742,b100867,a30719,Common Ground,Conya Doss,2008,Common Ground,Chumbawamba,1984
12743,b787395,a30748,Greetings To the New Brunette,Billy Bragg,1986,Greetings to the New Brunette,Billy Bragg,1986
12744,b474884,a30749,Levi Stubbs Tears,Billy Bragg,1992,Levi Stubbs' Tears,Billy Bragg,1986
12745,b451263,a30755,Fallen Leaves,Teenage Fanclub,2005,Fallen Leaves,Teenage Fanclub,2005
12746,b253511,a30767,Timebomb,CLSM & Lisa Abbott,0,Timebomb,Chumbawamba,1994
12747,b588896,a30770,Birthday,Destiny's Child,1998,Birthday,Dan Bern-Common Rotation,2012
12748,b329104,a30770,Birthday,Dorias Baracca,0,Birthday,Dan Bern-Common Rotation,2012
12749,b725046,a30771,Cannonball,Duane Eddy,1958,Cannonball,Damien Rice,2002
12750,b685655,a30771,Cannonball,Dog Eat Dog,2006,Cannonball,Damien Rice,2002
12751,b545841,a30776,Xtatic Truth,Crystal Fighters,2009,Xtatic Truth,Crystal Fighters,2009
12752,b491320,a30776,Xtatic Truth,Crystal Fighters,2009,Xtatic Truth,Crystal Fighters,2009
12753,b55960,a30784,I Found Someone,Cher,1987,I Found Someone,Cher,1987
12754,b689524,a30793,Sexuality,Billy Bragg,1991,Sexuality,Billy Bragg,1991
12755,b256043,a30796,Upfield,Billy Bragg,1996,Upfield,Billy Bragg,1996
12756,b451063,a30804,Breathe,Arkus P.,0,Breathe,Art of Trance-Caroline Lavelle,2000
12757,b553507,a30804,Breathe,Abstract Vision,0,Breathe,Art of Trance-Caroline Lavelle,2000
12758,b594837,a30804,Breathe,Alexi Murdoch,2005,Breathe,Art of Trance-Caroline Lavelle,2000
12759,b82814,a30804,Breathe,Angels and Airwaves,2007,Breathe,Art of Trance-Caroline Lavelle,2000
12760,b683010,a30804,Breathe,Addison Groove Project,2002,Breathe,Art of Trance-Caroline Lavelle,2000
12761,b351360,a30804,Breathe,Allergic to Whores / Mccarthy Commission,0,Breathe,Art of Trance-Caroline Lavelle,2000
12762,b118097,a30804,Breathe,A Place to Bury Strangers,2007,Breathe,Art of Trance-Caroline Lavelle,2000
12763,b406469,a30804,Breathe,Abstract Vision,0,Breathe,Art of Trance-Caroline Lavelle,2000
12764,b474800,a30804,Breathe,Artmade,0,Breathe,Art of Trance-Caroline Lavelle,2000
12765,b124733,a30804,Breathe,Anberlin,2008,Breathe,Art of Trance-Caroline Lavelle,2000
12766,b293762,a30806,Tubthumping,Chumbawamba,1997,Tubthumping,Chumbawamba,1997
12767,b536404,a30807,Amnesia,Chumbawamba,1997,Amnesia,Chumbawamba,1997
12768,b688029,a30807,Amnesia,Capitol Eye,0,Amnesia,Chumbawamba,1997
12769,b544400,a30807,Amnesia,Cherish,2008,Amnesia,Chumbawamba,1997
12770,b25222,a30812,Woman Like A Man,Damien Rice,2003,Woman Like a Man,Damien Rice,2003
12771,b503588,a30813,The Blower's Daughter,Damien Rice,2003,The Blower's Daughter,Damien Rice,2004
12772,b745495,a30813,The Blower's Daughter,Damien Rice,2003,The Blower's Daughter,Damien Rice,2004
12773,b800312,a30815,9 Crimes,Damien Rice,2006,9 Crimes,Damien Rice,2006
12774,b134542,a30822,At Home,Charles Williams,0,At Home,Crystal Fighters,2011
12775,b770287,a30829,Love Hurts,Clare Teal,2008,Love Hurts,Cher,1991
12776,b553794,a30829,Love Hurts,Clare Teal,2008,Love Hurts,Cher,1991
12777,b345615,a30829,Love Hurts,Cher,1991,Love Hurts,Cher,1991
12778,b545430,a30832,Walking In Memphis,Calle Kristiansson,2009,Walking in Memphis,Cher,1995
12779,b446917,a30853,I Feel Just Like a Child,Devendra Banhart,2005,I Feel Just Like a Child,Devendra Banhart,2005
12780,b822962,a30860,Watching The Detectives,Elvis Costello,1977,Watching the Detectives,Elvis Costello,1977
12781,b170169,a30860,Watching the Detectives,Elvis Costello,1977,Watching the Detectives,Elvis Costello,1977
12782,b30951,a30860,Watching The Detectives,Elvis Costello & The Attractions,1977,Watching the Detectives,Elvis Costello,1977
12783,b432892,a30860,Watching The Detectives,Elvis Costello,1977,Watching the Detectives,Elvis Costello,1977
12784,b798742,a30861,Mystery Dance,Elvis Costello & The Attractions,1977,Mystery Dance,Elvis Costello,1977
12785,b802669,a30863,Pass It Along,Chumbawamba,2000,Pass It Along,Chumbawamba,2000
12786,b792517,a30865,Jacob's Ladder,Canadian Brass,0,Jacob's Ladder,Chumbawamba,2002
12787,b224919,a30868,Dogs,Danny Elfman,0,Dogs,Damien Rice,2007
12788,b183436,a30868,Dogs,Dirty Rig,0,Dogs,Damien Rice,2007
12789,b272507,a30873,Wave,Charlie Byrd,1991,Wave,Crystal Fighters,2013
12790,b486636,a30873,Wave,Carl Doy,0,Wave,Crystal Fighters,2013
12791,b512337,a30873,Wave,Carl Doy,0,Wave,Crystal Fighters,2013
12792,b7569,a30873,Wave,Carlos Berlanga,2001,Wave,Crystal Fighters,2013
12793,b568271,a30873,Wave,Calexico,2004,Wave,Crystal Fighters,2013
12794,b644469,a30883,Believe,CONTROL DENIED,1999,Believe,Cher,1998
12795,b593279,a30883,Believe,Core22,0,Believe,Cher,1998
12796,b294294,a30883,Believe,Clay Crosse,0,Believe,Cher,1998
12797,b285415,a30883,Believe,Cutthroats 9,0,Believe,Cher,1998
12798,b625457,a30883,Believe,Collective Sound Members,0,Believe,Cher,1998
12799,b415646,a30883,Believe,Chalee Tennison,2003,Believe,Cher,1998
12800,b508935,a30883,Believe,Celtus,1999,Believe,Cher,1998
12801,b131893,a30885,Christmas Wine,Declan O'Rourke feat. Nina Kinert,2006,Christmas Wine,Declan O’Rourke,2006
12802,b145789,a30894,Taking You Home,Don Henley,2000,Taking You Home,Don Henley,—
12803,b417081,a30895,The Boys Of Summer,Dj Sammy,2002,The Boys of Summer,Don Henley,—
12804,b815909,a30897,Mushaboom,Feist,2005,Mushaboom,Feist,2003
12805,b421763,a30903,What A Wonderful World,Eva Cassidy,1997,What a Wonderful World,Eva Cassidy-Katie Melua,2007
12806,b726237,a30903,What A Wonderful World,Engelbert Humperdinck,2007,What a Wonderful World,Eva Cassidy-Katie Melua,2007
12807,b629284,a30903,What A Wonderful World,Eva Cassidy & Katie Melua,2007,What a Wonderful World,Eva Cassidy-Katie Melua,2007
12808,b472804,a30915,At the Hop,Danny & The Juniors,1957,At the Hop,Devendra Banhart,—
12809,b640976,a30915,At the Hop,Danny And The Juniors,1957,At the Hop,Devendra Banhart,—
12810,b649776,a30915,At the Hop,Danny And The Juniors,1957,At the Hop,Devendra Banhart,—
12811,b60956,a30915,At the Hop,Danny And The Juniors,1957,At the Hop,Devendra Banhart,—
12812,b504797,a30919,Fade Away,Cama,2009,Fade Away,Chumbawamba,2005
12813,b126645,a30919,Fade Away,C\xc3\xa9line Dion,2007,Fade Away,Chumbawamba,2005
12814,b515866,a30919,Fade Away,Cama,2009,Fade Away,Chumbawamba,2005
12815,b795997,a30924,Strong Enough,Clem Snide,2003,Strong Enough,Cher,1999
12816,b226656,a30924,Strong Enough,Craving Lucy,2007,Strong Enough,Cher,1999
12817,b57162,a30927,The Music's No Good Without You - video,Cher,2001,The Music's No Good Without You,Cher,2001
12818,b279193,a30928,Alive Again,Champion,0,Alive Again,Cher,2001
12819,b597946,a30928,Alive Again,Cher,2001,Alive Again,Cher,2001
12820,b678732,a30930,I Want Tomorrow,Enya,1987,I Want Tomorrow,Enya,1987
12821,b485241,a30948,Know-How,Kings Of Convenience Featuring Feist,2004,Know-How,Kings of Convenience-Feist,2005
12822,b773364,a30949,My Moon My Man,Feist,0,My Moon My Man,Feist,2007
12823,b89619,a30949,My Moon My Man,Feist,0,My Moon My Man,Feist,2007
12824,b245740,a30949,My Moon My Man,Feist,0,My Moon My Man,Feist,2007
12825,b700237,a30950,1234,Fake Problems,2009,1234,Feist,2007
12826,b199564,a30950,1234,Feist,0,1234,Feist,2007
12827,b710713,a30961,Sulky Girl,Elvis Costello,1994,Sulky Girl,Elvis Costello,1994
12828,b746710,a30963,She,Edie Brickell & New Bohemians,0,She,Elvis Costello,1999
12829,b623790,a30963,She,Eric Roberson,2009,She,Elvis Costello,1999
12830,b245,a30969,Christmas Time Is Here,GROVER WASHINGTON_ JR.,0,Christmas Time Is Here,George Winston,2009
12831,b62585,a30969,Christmas Time Is Here,George Winston,1996,Christmas Time Is Here,George Winston,2009
12832,b79589,a30969,Christmas Time Is Here,George Winston,1996,Christmas Time Is Here,George Winston,2009
12833,b502445,a30978,Exile,Enya,1988,Exile,Enya,1991
12834,b450031,a31000,Take It Like A Man,Chuck Willis with The Royals,2006,Take It Like a Man,Cher,2013
12835,b680551,a31003,Have Yourself A Merry Little Christmas,Robert Goulet,1984,Have Yourself a Merry Little Christmas,Rachele Lynae-Jamie O'Neal,2012
12836,b230202,a31003,Have Yourself A Merry Little Christmas,Ronald Isley,0,Have Yourself a Merry Little Christmas,Rachele Lynae-Jamie O'Neal,2012
12837,b452674,a31003,Have Yourself A Merry Little Christmas,Rivulets,0,Have Yourself a Merry Little Christmas,Rachele Lynae-Jamie O'Neal,2012
12838,b314488,a31003,Have Yourself A Merry Little Christmas,Ronan Keating,2009,Have Yourself a Merry Little Christmas,Rachele Lynae-Jamie O'Neal,2012
12839,b319107,a31003,Have Yourself A Meery Little Christmas,Rosemary Clooney,0,Have Yourself a Merry Little Christmas,Rachele Lynae-Jamie O'Neal,2012
12840,b345076,a31005,Steady As She Goes,James Yorkston,2006,Steady as She Goes,James Yorkston,2006
12841,b759127,a31006,Woozy With Cider,James Yorkston,2006,Woozy With Cider,James Yorkston,2007
12842,b666572,a31009,All I Have To Do Is Dream,Johnny Nash,1977,All I Have to Do Is Dream,Jadon Faith,2009
12843,b691023,a31021,Brown Skin,India.Arie,2001,Brown Skin,India.Arie,2001
12844,b348823,a31027,What Is Life,George Harrison,1970,What Is Life,George Harrison,1970
12845,b763596,a31045,Anywhere Is,Enya,1995,Anywhere Is,Enya,1995
12846,b386573,a31065,Love Vibration,Josh Rouse,2003,Love Vibration,Josh Rouse,2003
12847,b213318,a31075,I Am Not My Hair,India.Arie,2006,I Am Not My Hair,India.Arie-P!nk,2006
12848,b357072,a31075,I Am Not My Hair,India.Arie / Swizz Beats,2006,I Am Not My Hair,India.Arie-P!nk,2006
12849,b599249,a31075,I Am Not My Hair,India.Arie,2006,I Am Not My Hair,India.Arie-P!nk,2006
12850,b252434,a31075,I Am Not My Hair,India.Arie / Akon,2006,I Am Not My Hair,India.Arie-P!nk,2006
12851,b785856,a31078,Video,India.Arie,2001,Video,India.Arie,—
12852,b377927,a31086,On My Way Home,Enya,1995,On My Way Home,Enya,1996
12853,b677128,a31089,Linger,John Foxx & Harold Budd,2003,Linger,Jonatha Brooke,2002
12854,b373681,a31089,Linger,JPL,0,Linger,Jonatha Brooke,2002
12855,b453918,a31090,Sascha,Jolie Holland,2004,Sascha,Jolie Holland,2004
12856,b178028,a31120,Wild Child,Enya,2000,Wild Child,Enya,2001
12857,b490657,a31122,Trains And Winter Rains,Enya,2008,Trains and Winter Rains,Enya,2008
12858,b585004,a31131,One Way,Larry Norman,1972,One Way,Levellers,1991
12859,b546878,a31135,Ghosts,Lightning Seeds,2009,Ghosts,Laura Marling,2008
12860,b696907,a31135,Ghosts,Laura Marling,2008,Ghosts,Laura Marling,2008
12861,b186170,a31135,Ghosts,Lights.Action!,2008,Ghosts,Laura Marling,2008
12862,b23967,a31135,Ghosts,Lester Bowie_ Ari Brown_ Art Matthews_ Fred Williams_ Phillip Wilson_ Fontella Bass_ David Peaston,0,Ghosts,Laura Marling,2008
12863,b787950,a31135,Ghosts,Leo Sayer,0,Ghosts,Laura Marling,2008
12864,b627754,a31135,Ghosts,Lewis Taylor,2005,Ghosts,Laura Marling,2008
12865,b786547,a31150,Swing Low_ Sweet Chariot,Leadbelly,0,Swing Low Sweet Chariot,Ladysmith Black Mambazo-China Black,1995
12866,b707510,a31163,Far From Home,Liz Durrett,2007,Far From Home,Levellers,1991
12867,b135662,a31163,Far From Home,LoveLikeFire,2009,Far From Home,Levellers,1991
12868,b221887,a31167,Fantasy,Les Paul & Mary Ford,1992,Fantasy,Levellers,1995
12869,b413444,a31167,Fantasy,Lush,0,Fantasy,Levellers,1995
12870,b109284,a31167,Fantasy,Luni Coleone,0,Fantasy,Levellers,1995
12871,b313243,a31167,Fantasy,Las seventies,0,Fantasy,Levellers,1995
12872,b752864,a31174,Cross Your Fingers,Laura Marling,2008,Cross Your Fingers,Laura Marling,2008
12873,b761925,a31184,Ain't No Sunshine,Lighthouse Family,1999,Ain't No Sunshine,Ladysmith Black Mambazo,1999
12874,b144971,a31184,Ain't No Sunshine,Lyn Collins,1972,Ain't No Sunshine,Ladysmith Black Mambazo,1999
12875,b654357,a31185,I Shall Be There,B*Witched;Ladysmith Black Mambazo,1999,I Shall Be There,B*Witched-Ladysmith Black Mambazo,1999
12876,b660645,a31195,Not Pretty Enough,Kasey Chambers,2001,Not Pretty Enough,Kasey Chambers,2001
12877,b104021,a31195,Not Pretty Enough,Kasey Chambers,2001,Not Pretty Enough,Kasey Chambers,2001
12878,b786996,a31197,Here Comes That Rainbow Again,Kris Kristofferson,1981,Here Comes That Rainbow Again,Kris Kristofferson,1981
12879,b3199,a31197,Here Comes That Rainbow Again,Kris Kristofferson,1981,Here Comes That Rainbow Again,Kris Kristofferson,1981
12880,b106936,a31210,Love Thy Self,Midfield General,2008,Love Thy Self,Midfield General-Lucky Jim,2009
12881,b824942,a31210,Love Thy Self,Midfield General,2008,Love Thy Self,Midfield General-Lucky Jim,2009
12882,b343137,a31210,Love Thy Self,Midfield General,2008,Love Thy Self,Midfield General-Lucky Jim,2009
12883,b806135,a31210,Love Thy Self,Midfield General,2008,Love Thy Self,Midfield General-Lucky Jim,2009
12884,b258145,a31221,La Bamba,Los Parientes De Playa Vicente,0,La Bamba,Los Lobos,1987
12885,b222986,a31221,La Bamba,Los Lonely Boys,0,La Bamba,Los Lobos,1987
12886,b283393,a31221,La Bamba,Los Lobos,1987,La Bamba,Los Lobos,1987
12887,b44587,a31221,La Bamba,Lila Downs,2004,La Bamba,Los Lobos,1987
12888,b631821,a31221,La Bamba,Los Lobos,1987,La Bamba,Los Lobos,1987
12889,b373770,a31229,Celebrate,Lemongrass,0,Celebrate,Levellers,1997
12890,b373770,a31231,Celebrate,Lemongrass,0,Celebrate,Levellers,1997
12891,b433821,a31248,Everywhere I Go,Lincoln Brewster,2008,Everywhere I Go,Lissie,2010
12892,b708711,a31277,If I Were You,Kasey Chambers,2001,If I Were You,Kasey Chambers,2002
12893,b771086,a31304,Come On,Long John Hunter,0,Come On,Levellers,2002
12894,b404185,a31304,Come On,Lucinda Williams,2007,Come On,Levellers,2002
12895,b39668,a31304,Come On,Levellers,2002,Come On,Levellers,2002
12896,b711041,a31305,Make You Happy,Levellers,2005,Make You Happy,Levellers,2005
12897,b571001,a31322,Shameless,Looking Forward,0,Shameless,Lissie,2013
12898,b78032,a31325,I Don't Know,Lostprophets,2004,I Don't Know,Lisa Hannigan,2009
12899,b245692,a31325,I Don't Know,Lisa Hannigan,2008,I Don't Know,Lisa Hannigan,2009
12900,b382215,a31326,Lille,Lisa Hannigan,2008,Lille,Lisa Hannigan,2009
12901,b19326,a31341,Secrets,Mission Of Burma,1982,Secrets,Mary Lambert,2014
12902,b805236,a31341,Secrets,Mansun,2004,Secrets,Mary Lambert,2014
12903,b232575,a31341,Secrets,Manta Ray,1995,Secrets,Mary Lambert,2014
12904,b111987,a31369,Come Away With Me,Norah Jones,2001,Come Away With Me,Norah Jones,2002
12905,b507671,a31369,Come Away With Me,Norah Jones,2001,Come Away With Me,Norah Jones,2002
12906,b260919,a31370,Turn Me On,Norah Jones,2001,Turn Me On,Norah Jones,2003
12907,b384173,a31372,Sunrise,Nick Holder,2003,Sunrise,Norah Jones,2004
12908,b635409,a31372,Sunrise,New Monsoon,2005,Sunrise,Norah Jones,2004
12909,b201303,a31372,Sunrise,NARNIA,0,Sunrise,Norah Jones,2004
12910,b506911,a31372,Sunrise,Norah Jones,2004,Sunrise,Norah Jones,2004
12911,b474684,a31373,Thinking About You,Norah Jones,2007,Thinking About You,Norah Jones,2007
12912,b322068,a31374,Stuck,Norah Jones,2009,Stuck,Norah Jones,2010
12913,b37357,a31387,Against The Wind,Moya Brennan,1992,Against the Wind,Moya Brennan,1992
12914,b792162,a31408,Recognition,Peter Kater_ R.Carlos Nakai,0,Recognition,Paul Kelly,1979
12915,b420247,a31412,Jealous Heart,M\xc3\xa1ire Brennan,0,Jealous Heart,Moya Brennan,1992
12916,b649759,a31413,You're the Only One,Slim Whitman,0,You're the One,Shane MacGowan-Moya Brennan,1995
12917,b598210,a31448,Give It to Me,The Madd Hatter Review,0,Give It to Me,Timbaland-Nelly Furtado-Justin Timberlake,2007
12918,b160824,a31449,In God's Hands,Nelly Furtado,2006,In God's Hands,Nelly Furtado,2007
