id,ltable_ID,rtable_ID,ltable_title,ltable_artist,ltable_year,rtable_title,rtable_artist,rtable_year
24103,b323134,a29307,Alone,The Marx Brothers,0,Alone.,Titus G. Productions-FanaElectric,2016
24104,b7805,a29307,Alone,Trespassers William,2002,Alone.,Titus G. Productions-FanaElectric,2016
24105,b524249,a29307,Alone,This Mortal Coil,1986,Alone.,Titus G. Productions-FanaElectric,2016
24106,b372092,a29307,Alone,The Orphans,0,Alone.,Titus G. Productions-FanaElectric,2016
24107,b667685,a29313,Hero,DaVinChe feat. Cleo Sol,0,Hero,David Crosby-Phil Collins,1993
24108,b120689,a29313,Hero,Darren Hayes,2004,Hero,David Crosby-Phil Collins,1993
24109,b518575,a29315,Everyday,Phil Collins,1993,Everyday,Phil Collins,1994
24110,b487530,a29315,Everyday Dub,Pablo Moses,1981,Everyday,Phil Collins,1994
24111,b529061,a29315,Everyday,Phil Collins,1993,Everyday,Phil Collins,1994
24112,b518575,a29316,Everyday,Phil Collins,1993,Everyday,Phil Collins,1994
24113,b487530,a29316,Everyday Dub,Pablo Moses,1981,Everyday,Phil Collins,1994
24114,b529061,a29316,Everyday,Phil Collins,1993,Everyday,Phil Collins,1994
24115,b416738,a29317,We Wait And We Wonder,Phil Collins,1993,We Wait and We Wonder,Phil Collins,1994
24116,b362355,a29320,Bricks,Bombshell Rocks,2000,Brick,Ben Folds Five,1994
24117,b317967,a29320,Brick,Ben Folds Five,1994,Brick,Ben Folds Five,1994
24118,b315562,a29320,Brick,Ben Folds,2002,Brick,Ben Folds Five,1994
24119,b815909,a29324,Mushaboom,Feist,2005,Mushaboom,Feist,2003
24120,b30209,a29333,Skinny Genes,Eliza Doolittle,2010,Skinny Genes,Eliza Doolittle,2010
24121,b612547,a29352,Alone Again Or,Calexico,2003,Alone Again Or,Calexico,2003
24122,b115169,a29353,Quattro (World Drifts In) (Gotan Project Remix),Calexico,2004,Quattro (World Drifts In),Calexico,2003
24123,b365823,a29357,Distopian Dream Girl (Album),Built To Spill,1994,Distopian Dream Girl,Built to Spill,1995
24124,b607815,a29359,Cause = Time,Broken Social Scene,2002,Cause = Time,Broken Social Scene,2003
24125,b786266,a29359,Cause It's Time,Boyd Tinsley,2003,Cause = Time,Broken Social Scene,2003
24126,b298286,a29360,Ibi Dreams Of Pavement (A Better Day),Broken Social Scene,2005,Ibi Dreams of Pavement (A Better Day),Broken Social Scene,2005
24127,b35975,a29361,7/4 (Shoreline),Broken Social Scene,2005,7/4 (Shoreline),Broken Social Scene,2006
24128,b525273,a29365,Forced To Love,Broken Social Scene,2010,Forced To Love,Broken Social Scene,2010
24129,b765379,a29389,All We Have,Brazilian Girls,2005,All We Have Is Now,Betsie Larkin-Super8 & Tab,2011
24130,b41956,a29390,Obvious,Brian Melo,2007,Obvious,Betsie Larkin,2012
24131,b231549,a29391,Coming Down,Future Loop Foundation,1999,Not Coming Down,Ferry Corsten-Betsie Larkin,2012
24132,b475415,a29395,Only You,The Watson Twins,2008,Only You,Train,2010
24133,b475599,a29395,Only One You,T.G. Sheppard,2002,Only You,Train,2010
24134,b82873,a29395,Only For You,The Outlaws,1994,Only You,Train,2010
24135,b510202,a29395,Only One You,T.G. Sheppard,2002,Only You,Train,2010
24136,b67860,a29395,Only To You,The Samples,0,Only You,Train,2010
24137,b2401,a29395,Only You,The Flying Pickets,1984,Only You,Train,2010
24138,b428853,a29395,Only You,The Platters,1956,Only You,Train,2010
24139,b19811,a29395,Only You,The Platters,1956,Only You,Train,2010
24140,b298270,a29395,Only With You,Teenage Fanclub,2005,Only You,Train,2010
24141,b120916,a29395,Only You,Tigertailz,2007,Only You,Train,2010
24142,b20348,a29395,Only You,Teddy Pendergrass,1978,Only You,Train,2010
24143,b141620,a29395,Only You,Tony Williams,0,Only You,Train,2010
24144,b420400,a29395,Only One You,T.G. Sheppard,2002,Only You,Train,2010
24145,b765073,a29395,Only For You,The Cameos,0,Only You,Train,2010
24146,b326205,a29395,Only You,The Platters,1956,Only You,Train,2010
24147,b28467,a29396,Drive By,Tommy Wright III,0,Drive By,Train,2012
24148,b578003,a29397,Hard to Say Goodbye,The Jet Set,0,50 Ways to Say Goodbye,Train,2012
24149,b498119,a29398,Bruised,The Bens,2003,Bruises,Train-Ashley Monroe,2012
24150,b170897,a29398,Blue Bruises,The Panic Channel,2006,Bruises,Train-Ashley Monroe,2012
24151,b310687,a29404,No Matter What,Panpipes,0,No Matter Who,Phil Collins,1997
24152,b559233,a29406,True Colours,Phil Collins,1999,True Colors,Phil Collins,1998
24153,b604233,a29411,Where's Summer B.?,Ben Folds Five,1995,Where's Summer B?,Ben Folds Five,1996
24154,b245802,a29412,Underground Water,Baba Zula,2007,Underground,Ben Folds Five,1996
24155,b328576,a29412,Underground (Live),Ben Folds Five,1996,Underground,Ben Folds Five,1996
24156,b758623,a29412,Underground/Storm,Burkhard Dallwitz,1998,Underground,Ben Folds Five,1996
24157,b21597,a29412,Underground,Blue Rodeo,1987,Underground,Ben Folds Five,1996
24158,b269046,a29412,Underground (Live),Ben Folds Five,1996,Underground,Ben Folds Five,1996
24159,b664871,a29412,Underground,Broder Daniel,1996,Underground,Ben Folds Five,1996
24160,b323489,a29412,Underground Well,Bullet Lavolta,0,Underground,Ben Folds Five,1996
24161,b424610,a29412,Undaground,Basement Jaxx,1994,Underground,Ben Folds Five,1996
24162,b216035,a29413,Battle of Who Could Care Less,Ben Folds Five,1997,Battle of Who Could Care Less,Ben Folds Five,1997
24163,b618708,a29414,Kate,Ben Folds Five,1997,Kate,Ben Folds Five,1997
24164,b34102,a29415,One Angry Dwarf And 200 Solemn Faces,Ben Folds Five,1997,One Angry Dwarf and 200 Solemn Faces,Ben Folds Five,1997
24165,b438191,a29415,One Angry Dwarf And 200 Solemn Faces,Ben Folds,2002,One Angry Dwarf and 200 Solemn Faces,Ben Folds Five,1997
24166,b320948,a29415,One Angry Dwarf And 200 Solemn Faces,Ben Folds Five,1997,One Angry Dwarf and 200 Solemn Faces,Ben Folds Five,1997
24167,b238526,a29423,Know How,Klaus Lage Band,1991,Know-How,Kings of Convenience-Feist,2005
24168,b485241,a29423,Know-How,Kings Of Convenience Featuring Feist,2004,Know-How,Kings of Convenience-Feist,2005
24169,b245740,a29424,My Moon My Man,Feist,0,My Moon My Man,Feist,2007
24170,b773364,a29424,My Moon My Man,Feist,0,My Moon My Man,Feist,2007
24171,b579029,a29424,My Man,Fanny Brice,1989,My Moon My Man,Feist,2007
24172,b89619,a29424,My Moon My Man,Feist,0,My Moon My Man,Feist,2007
24173,b199564,a29425,1234,Feist,0,1234,Feist,2007
24174,b700237,a29425,1234,Fake Problems,2009,1234,Feist,2007
24175,b89619,a29428,My Moon My Man,Feist,0,My Moon My Man (live),Feist,2010
24176,b245740,a29428,My Moon My Man,Feist,0,My Moon My Man (live),Feist,2010
24177,b773364,a29428,My Moon My Man,Feist,0,My Moon My Man (live),Feist,2010
24178,b495752,a29441,Keep The Circle Around,Inspiral Carpets,1999,Keep The Circle Around,Inspiral Carpets,1988
24179,b514113,a29441,Keep The Circle Around,Inspiral Carpets,1999,Keep The Circle Around,Inspiral Carpets,1988
24180,b159507,a29453,Rollerblades,Eliza Doolittle,2010,Rollerblades,Eliza Doolittle,2010
24181,b278792,a29456,You To Me,Donna Lewis,0,You & Me,Disclosure-Eliza Doolittle,2013
24182,b617633,a29456,You & Me,Delays,2006,You & Me,Disclosure-Eliza Doolittle,2013
24183,b146082,a29470,Stillness Is The Move,Dirty Projectors,2009,Stillness Is the Move,Dirty Projectors,2010
24184,b284912,a29470,Stillness Is The Move,Dirty Projectors,2009,Stillness Is the Move,Dirty Projectors,2010
24185,b163812,a29470,Stillness Is The Move,Dirty Projectors,2009,Stillness Is the Move,Dirty Projectors,2010
24186,b6158,a29475,Keep Your Nose,Dousk,0,Keep Your Name,Dirty Projectors,2016
24187,b177362,a29475,Keep Your Nose,Dousk,0,Keep Your Name,Dirty Projectors,2016
24188,b603369,a29475,Keep Your Nose,Dousk,0,Keep Your Name,Dirty Projectors,2016
24189,b52400,a29480,Black Heart,Calexico,2003,Black Heart,Calexico,2004
24190,b633462,a29480,Blackheart,Cuff the Duke,2002,Black Heart,Calexico,2004
24191,b280300,a29480,Black Heart,Chimaira,2007,Black Heart,Calexico,2004
24192,b154985,a29480,Black Heart,Caesars,0,Black Heart,Calexico,2004
24193,b491676,a29504,Love Again,Ashanti,2004,Love Again,Andy Moor-Betsie Larkin,2013
24194,b329237,a29504,Learn To Love Again,Antony Costa,0,Love Again,Andy Moor-Betsie Larkin,2013
24195,b561037,a29504,Lose Again,Abalone Dots,2007,Love Again,Andy Moor-Betsie Larkin,2013
24196,b532093,a29504,Lose Again,Alison Krauss / Union Station,1992,Love Again,Andy Moor-Betsie Larkin,2013
24197,b533728,a29504,To Love Again,Alesha Dixon,2009,Love Again,Andy Moor-Betsie Larkin,2013
24198,b439293,a29504,If I Love Again,Anita O'Day,1999,Love Again,Andy Moor-Betsie Larkin,2013
24199,b698928,a29505,Breathe In,Braid,1998,Breathe You In,Betsie Larkin-Solarstone,2013
24200,b22987,a29506,Safe In You,Ana Laura,2006,Safe Inside You,Armin van Buuren-Rising Star-Betsie Larkin,2015
24201,b498119,a29507,Bruised,The Bens,2003,Bruises,Train-Marilou,2012
24202,b170897,a29507,Blue Bruises,The Panic Channel,2006,Bruises,Train-Marilou,2012
24203,b685584,a29508,Mermaid,The Imagined Village,2010,Mermaid,Train,2012
24204,b81413,a29508,Mermaids,Tegan Northwood,0,Mermaid,Train,2012
24205,b470243,a29511,That Song,Tahiti Boy & The Palmtree Family,2008,Play That Song,Train,2016
24206,b158950,a29511,That Song,Tahiti Boy & The Palmtree Family,2008,Play That Song,Train,2016
24207,b724281,a29516,Can't Stand Losing You,Pepper,0,Can't Stop Loving You,Phil Collins,2002
24208,b119942,a29516,I Can't Stop Lovin' You,Paul Anka,1989,Can't Stop Loving You,Phil Collins,2002
24209,b825431,a29523,Formula One Racing Girls,Helen Love,1993,Formula One Racing Girls,Helen Love,1993
24210,b215903,a29537,Kaleidoscope,Dynamite Boy,2001,I Was a Kaleidoscope,Death Cab for Cutie,2002
24211,b498606,a29545,Song for the Unloved,Backstreet Boys,2005,Song for the Dumped,Ben Folds Five,1998
24212,b74666,a29545,Song For The Dumped,Ben Folds Five,1996,Song for the Dumped,Ben Folds Five,1998
24213,b278281,a29545,Song For The Dumped,Ben Folds Five,1996,Song for the Dumped,Ben Folds Five,1998
24214,b483689,a29546,Army,Ben Folds,1999,Army,Ben Folds Five,1999
24215,b406882,a29547,Don't Change Your Plans,Ben Folds Five,1999,Don't Change Your Plans,Ben Folds Five,1999
24216,b622893,a29584,Down,Jay Sean / Lil Wayne,2009,Downtown,Jaloo,2014
24217,b246312,a29584,Down,Jawbreaker,1990,Downtown,Jaloo,2014
24218,b134978,a29584,Down,Juelz Santana,2003,Downtown,Jaloo,2014
24219,b39068,a29584,Downtown,John Waite,1995,Downtown,Jaloo,2014
24220,b464147,a29584,Down,Javier Mendoza,0,Downtown,Jaloo,2014
24221,b267661,a29584,Downtown,John Waite,1995,Downtown,Jaloo,2014
24222,b72311,a29584,Down,Jay Sean / Lil Wayne,2009,Downtown,Jaloo,2014
24223,b695865,a29584,Downtown,Jack Oblivian,0,Downtown,Jaloo,2014
24224,b630970,a29584,Downtown,Jimi Tenor,1997,Downtown,Jaloo,2014
24225,b126022,a29584,Down,Josh Canova,0,Downtown,Jaloo,2014
24226,b258978,a29584,Down,Jay Sean / Lil Wayne,2009,Downtown,Jaloo,2014
24227,b747906,a29584,Downtown,James Last,2002,Downtown,Jaloo,2014
24228,b801236,a29584,Down,JOHN DOE,0,Downtown,Jaloo,2014
24229,b392802,a29584,Down,Jay Sean / Lil Wayne / Wiley / Breeze,2009,Downtown,Jaloo,2014
24230,b655194,a29584,Down,Jay Sean / Lil Wayne,2009,Downtown,Jaloo,2014
24231,b481841,a29594,The Trapeze Swinger (Album),Iron And Wine,0,The Trapeze Swinger,Iron & Wine,2005
24232,b378847,a29596,Boy With The Coin,Iron And Wine,0,Boy With a Coin,Iron & Wine,2007
24233,b83737,a29597,Move,Inspiral Carpets,1989,Move,Inspiral Carpets,1989
24234,b209142,a29597,Move,Icewater,0,Move,Inspiral Carpets,1989
24235,b604004,a29597,Move,Inspiral Carpets,1989,Move,Inspiral Carpets,1989
24236,b565894,a29599,Commercial Reign,Inspiral Carpets,1990,Commercial Rain,Inspiral Carpets,1990
24237,b470380,a29599,Commercial Reign,Inspiral Carpets,1990,Commercial Rain,Inspiral Carpets,1990
24238,b509187,a29599,Commercial Reign,Inspiral Carpets,1990,Commercial Rain,Inspiral Carpets,1990
24239,b512376,a29599,Commercial Reign,Inspiral Carpets,1990,Commercial Rain,Inspiral Carpets,1990
24240,b486874,a29599,Commercial Reign,Inspiral Carpets,1990,Commercial Rain,Inspiral Carpets,1990
24241,b366976,a29600,This Is How It Feels,Inspiral Carpets,1990,This Is How It Feels,Inspiral Carpets,1990
24242,b732319,a29600,This Is How It Feels,Inspiral Carpets,1990,This Is How It Feels,Inspiral Carpets,1990
24243,b85920,a29601,Caravan,Isabelle Aubret,0,Caravan,Inspiral Carpets,1991
24244,b400785,a29601,Caravane,Index ID,0,Caravan,Inspiral Carpets,1991
24245,b368776,a29602,Two Worlds Collide (7" Mix),Inspiral Carpets,0,Two Worlds Collide,Inspiral Carpets,1992
24246,b709348,a29615,Ripples,Bertrand Burgalat,2005,Ripple,Built to Spill,2011
24247,b826715,a29623,Wake Up Call,Peter Case,2004,Wake Up Call,Phil Collins,2003
24248,b430076,a29634,Goodnight,Heavenoise,0,Goodnight Goodnight,Hot Hot Heat,2005
24249,b168536,a29643,Joey Ramoney,Helen Love,1993,Joey Ramoney,Helen Love,1993
24250,b403627,a29646,Ahead Of The Race,Helen Love,1995,Ahead of the Race,Helen Love,1995
24251,b797674,a29647,Beat Him Up,Helen Love,1995,Beat Him Up,Helen Love,1995
24252,b716653,a29647,Beat Him Up,Helen Love,1995,Beat Him Up,Helen Love,1995
24253,b279866,a29648,Does Your Heart Go Boom (Cuban Boys Remix),Helen Love,2002,Does Your Heart Go Boom?,Helen Love,1997
24254,b57150,a29648,Does You Heart Go Boom,Helen Love,2002,Does Your Heart Go Boom?,Helen Love,1997
24255,b593795,a29670,The Sound of Settling (Album Version),Death Cab for Cutie,2005,The Sound of Settling,Death Cab for Cutie,2004
24256,b778660,a29671,Soul Meets Body,Death Cab for Cutie,2005,Soul Meets Body,Death Cab for Cutie,2005
24257,b593667,a29673,I Will Follow You Into The Dark,Death Cab for Cutie,2005,I Will Follow You Into the Dark,Death Cab for Cutie,2006
24258,b248816,a29673,I Will Follow You into the Dark (Album Version),Death Cab for Cutie,2005,I Will Follow You Into the Dark,Death Cab for Cutie,2006
24259,b272467,a29674,I Will Possess Your Heart (7" Edit),Death Cab for Cutie,2008,I Will Possess Your Heart,Death Cab for Cutie,2008
24260,b27006,a29674,I Will Possess Your Heart  (Album Version),Death Cab for Cutie,2008,I Will Possess Your Heart,Death Cab for Cutie,2008
24261,b640993,a29674,I Will Possess Your Heart (Radio Edit),Death Cab for Cutie,2008,I Will Possess Your Heart,Death Cab for Cutie,2008
24262,b622759,a29682,Early One Morning,Little Brother Montgomery,0,Early in the Morning,Larry Santos,2016
24263,b579781,a29682,Early One Morning,Little Richard,1959,Early in the Morning,Larry Santos,2016
24264,b223043,a29682,Early In The Morning,LOUIS JORDAN,1989,Early in the Morning,Larry Santos,2016
24265,b786184,a29682,Early in the Morning,Lord Invader,0,Early in the Morning,Larry Santos,2016
24266,b771912,a29686,Youth Youth Youth,Generation X,0,Youth,Glass Animals,2016
24267,b692368,a29714,Forever Yours,Ray Smith,0,Forever Young,Rhiannon Giddens-Iron & Wine,2015
24268,b799579,a29716,Bitches Brew,Inspiral Carpets,1992,Bitches Brew,Inspiral Carpets,1992
24269,b191771,a29717,Dragging Me Down,Inspiral Carpets,1992,Dragging Me Down,Inspiral Carpets,1992
24270,b243058,a29718,How It Should Be,Inspiral Carpets,1993,How It Should Be,Inspiral Carpets,1993
24271,b492654,a29727,Love Generation,Soho,0,Generation,Samy Deluxe,2005
24272,b379111,a29727,2nd Generation,Scared Straight,0,Generation,Samy Deluxe,2005
24273,b35180,a29727,Generations,Shur-I-Kan,2004,Generation,Samy Deluxe,2005
24274,b120821,a29727,Generation,Skrew,0,Generation,Samy Deluxe,2005
24275,b630987,a29727,Generation,Samy Deluxe,2004,Generation,Samy Deluxe,2005
24276,b699243,a29727,Generation X,Sam Punk,0,Generation,Samy Deluxe,2005
24277,b73310,a29727,Generation test,Smash hit combo,2009,Generation,Samy Deluxe,2005
24278,b98972,a29728,Let's Go,Samy Deluxe,2005,Let's Go,Samy Deluxe,2005
24279,b571051,a29728,Let's Go!,Summer Cats,2009,Let's Go,Samy Deluxe,2005
24280,b727626,a29728,Let's Go,Sheek Louch,2009,Let's Go,Samy Deluxe,2005
24281,b42875,a29728,Let's Go,Shawnna,2006,Let's Go,Samy Deluxe,2005
24282,b651050,a29728,Let Go,Sick Of It All,1999,Let's Go,Samy Deluxe,2005
24283,b61398,a29728,Let's Go,Samy Deluxe,2005,Let's Go,Samy Deluxe,2005
24284,b619022,a29728,Let's Go,Slowpain,0,Let's Go,Samy Deluxe,2005
24285,b801128,a29728,Let Go,Sheila Walsh,0,Let's Go,Samy Deluxe,2005
24286,b621310,a29728,Let's Go,Samy Deluxe,2005,Let's Go,Samy Deluxe,2005
24287,b543857,a29729,Bis Die Sonne Rauskommt,Samy Deluxe,2009,Bis die Sonne rauskommt,Samy Deluxe,2009
24288,b725503,a29732,It's Alright,Karen Dalton,2007,He's Alright,Kurt Vile,2009
24289,b346161,a29732,He's Alright,Kim Weston,0,He's Alright,Kurt Vile,2009
24290,b773005,a29751,Hand on My Heart,Jet,0,Hand on Your Heart,José González,2005
24291,b395202,a29762,Long Live The UK Music Scene,Helen Love,1998,Long Live the UK Music Scene,Helen Love,1998
24292,b513228,a29764,Shifty Disco Girl,Helen Love,2000,Shifty Disco Girl,Helen Love,2000
24293,b491163,a29764,Shifty Disco Girl,Helen Love,2000,Shifty Disco Girl,Helen Love,2000
24294,b272034,a29766,Junkshop Discoteque,Helen Love,0,Junkshop Discotheque,Helen Love,2006
24295,b284486,a29769,You! Me! Dancing!,Los Campesinos!,2006,You! Me! Dancing!,Los Campesinos!,2007
24296,b773980,a29771,Death To Los Campesinos!,Los Campesinos!,2006,Death to Los Campesinos!,Los Campesinos!,2008
24297,b586178,a29772,My Year In Lists,Los Campesinos! / Los Campesinos!,2008,My Year in Lists,Los Campesinos!,2008
24298,b258039,a29804,Saturn 5,Inspiral Carpets,1994,Saturn 5,Inspiral Carpets,1994
24299,b131627,a29805,When I Want You,Iwan,0,I Want You,Inspiral Carpets-Mark E. Smith,1994
24300,b689232,a29805,I Want You,Inspiral Carpets,1994,I Want You,Inspiral Carpets-Mark E. Smith,1994
24301,b265615,a29805,I Want You,Inspiral Carpets,1994,I Want You,Inspiral Carpets-Mark E. Smith,1994
24302,b7642,a29805,I Want You,Ida Corr,2009,I Want You,Inspiral Carpets-Mark E. Smith,1994
24303,b187551,a29805,I Want You,Inspiral Carpets,1994,I Want You,Inspiral Carpets-Mark E. Smith,1994
24304,b365441,a29840,Halt mich fest,Stendal Blast,2002,Halt dich gut fest,Samy Deluxe-Die Fantastischen Vier,2014
24305,b630763,a29842,On My Way Home,Moodymann,2003,On My Way Home,Mac Monroe-Mooli,2011
24306,b256635,a29842,On My Way,M.O.E.,0,On My Way Home,Mac Monroe-Mooli,2011
24307,b173903,a29847,Broke,Modest Mouse,1996,Broke,Modest Mouse,1996
24308,b741544,a29847,Broken,McLean,2010,Broke,Modest Mouse,1996
24309,b303520,a29847,Broken,Mercury Bullet,0,Broke,Modest Mouse,1996
24310,b194601,a29847,Broken,Melotron,2007,Broke,Modest Mouse,1996
24311,b177188,a29847,Broken,Mystery Machine,1993,Broke,Modest Mouse,1996
24312,b367061,a29847,Broken,Mot\xc3\xb6rhead,1996,Broke,Modest Mouse,1996
24313,b302366,a29847,Broken,Michael Gettel,1993,Broke,Modest Mouse,1996
24314,b631753,a29856,My Time,Kindred the Family Soul,0,In My Time,Kurt Vile,2010
24315,b115810,a29856,My Time,Kay the Aquanaut,0,In My Time,Kurt Vile,2010
24316,b167943,a29884,Heartbeat,Jake Shimabukuro,2004,Heartbeats,José González-The Knife,2006
24317,b614875,a29884,Heartbeats,Jos\xc3\xa9 Gonz\xc3\xa1lez,2003,Heartbeats,José González-The Knife,2006
24318,b238139,a29884,Heartbeats,Jos\xc3\xa9 Gonzalez,2003,Heartbeats,José González-The Knife,2006
24319,b27685,a29884,Heart Sweats,Japandroids,2009,Heartbeats,José González-The Knife,2006
24320,b194786,a29884,Heartbeat,Jobriath,1974,Heartbeats,José González-The Knife,2006
24321,b436490,a29885,Crosses,Jess Morgan,0,Crosses,José González,2006
24322,b163359,a29885,Crosses,Jos\xc3\xa9 Gonz\xc3\xa1lez,2003,Crosses,José González,2006
24323,b325315,a29886,Teardrop,Jos\xc3\xa9 Gonz\xc3\xa1lez,2007,Teardrop,José González,2007
24324,b727266,a29886,Teardrop,Jason Trachtenburg,2000,Teardrop,José González,2007
24325,b23189,a29888,Down The Line,Jimmy Page,0,Down the Line,José González,2007
24326,b796424,a29889,Killing For Love,Jos\xc3\xa9 Gonz\xc3\xa1lez,2007,Killing for Love,José González,2008
24327,b229488,a29889,Killing For Love,Jos\xc3\xa9 Gonz\xc3\xa1lez,2007,Killing for Love,José González,2008
24328,b826450,a29889,Killing For Love,Jos\xc3\xa9 Gonz\xc3\xa1lez,2007,Killing for Love,José González,2008
24329,b579828,a29889,Looking for Love,Jackie Leven,0,Killing for Love,José González,2008
24330,b535338,a29890,Calm Down,Hell Rell,0,Calm Down Dad,Helen Love,2009
24331,b500240,a29890,Calm Down Dad,Helen Love,0,Calm Down Dad,Helen Love,2009
24332,b514980,a29890,Calm Down Dad,Helen Love,0,Calm Down Dad,Helen Love,2009
24333,b421312,a29890,Calm Down,Henry Threadgill's Zooid,2001,Calm Down Dad,Helen Love,2009
24334,b200709,a29930,Seventeen Years Of Sorrow,Rev Hammer,1997,Seventeen Years,Ratatat,2003
24335,b760942,a29930,Sixteen Years,Robyn Hitchcock_ The Venus 3,2009,Seventeen Years,Ratatat,2003
24336,b744363,a29930,Seventeen Years Locust,Rob Zombie,2006,Seventeen Years,Ratatat,2003
24337,b636573,a29939,Talk To Me,Peaches,0,Talk to Me,Popidiot,2014
24338,b143557,a29952,I Don't Know What I Want Us To Do,Peter Bjorn And John,2002,I Don't Know What I Want Us to Do,Peter Bjorn and John,2002
24339,b201832,a29965,Float On,Modest Mouse,2003,Float On,Modest Mouse,2004
24340,b645153,a29966,In The Mirror,MYSTIC PROPHECY,2001,Into the Mirror,Minus the Bear,2009
24341,b413267,a29988,Fade Away,Junior Byles,1979,Far Away,José González,2012
24342,b152342,a29988,So Far Away,John Lord Fonda,2004,Far Away,José González,2012
24343,b370250,a29988,Far Away,Jay-Jay Johanson,2000,Far Away,José González,2012
24344,b799140,a29988,So Far Away,John Lord Fonda,2004,Far Away,José González,2012
24345,b807232,a30018,V2,That Petrol Emotion,1985,V2,That Petrol Emotion,1985
24346,b230040,a30027,Monday Monday,The Harvey Averne Dozen,1967,Monday Monday Monday,Tegan and Sara,2003
24347,b276159,a30027,Monday Monday,The 5th Dimension,2001,Monday Monday Monday,Tegan and Sara,2003
24348,b348584,a30027,Monday_ Monday,The Mamas & The Papas,0,Monday Monday Monday,Tegan and Sara,2003
24349,b779075,a30027,Monday,The Big Dish,0,Monday Monday Monday,Tegan and Sara,2003
24350,b260802,a30027,Monday Morning,The Charade,2006,Monday Monday Monday,Tegan and Sara,2003
24351,b32599,a30027,Monday_ Monday,The Mystic Moods Orchestra,0,Monday Monday Monday,Tegan and Sara,2003
24352,b124295,a30028,Hang Up,Andy Abraham,2006,Hung Up,AY Riders,—
24353,b48781,a30028,Hang Up,Andy Abraham,2006,Hung Up,AY Riders,—
24354,b475503,a30029,Satellite,Audio Soul Project Feat. Lori,0,Satellite,AY Riders,—
24355,b591148,a30029,Blue Satellite,Anggun,2003,Satellite,AY Riders,—
24356,b477765,a30029,Satellite,Anna Nalick,2005,Satellite,AY Riders,—
24357,b363411,a30029,Satellite,Audio Soul Project Feat. Lori,0,Satellite,AY Riders,—
24358,b665966,a30029,Satellites,Ashley Best,0,Satellite,AY Riders,—
24359,b655506,a30043,The Dress Looks Nice On You,Sufjan Stevens,2004,The Dress Looks Nice on You,Sufjan Stevens,2004
24360,b507642,a30050,Lex,Ratatat,2006,Lex,Ratatat,2006
24361,b258548,a30050,Lex,Ratatat,2006,Lex,Ratatat,2006
24362,b454775,a30051,Loud Pipes,Ratatat,2006,Loud Pipes,Ratatat,2007
24363,b217105,a30052,Sahiller,Rafet El Roman,2005,Shiller,Ratatat,2008
24364,b196119,a30053,Shempi,Ratatat,2008,Shempi,Ratatat,2008
24365,b393420,a30054,Mirando,Ratatat,2008,Mirando,Ratatat,2009
24366,b461415,a30056,Hell and High Water,Rainer Maria,2000,Hell and High Water,Rainer Maria,2000
24367,b153089,a30056,Hell or High Water,Recording Artists for Hope,0,Hell and High Water,Rainer Maria,2000
24368,b7658,a30061,People They Know,Peter Bjorn And John,2002,People They Know,Peter Bjorn and John,2003
24369,b35326,a30062,Young Folks,Peter Bjorn & John Featuring Victoria Bergsman,2006,Young Folks,Peter Bjorn and John-Victoria Bergsman,2006
24370,b248857,a30062,Young Folks,Peter_ Bjorn and John Featuring Victoria Bergsman,2006,Young Folks,Peter Bjorn and John-Victoria Bergsman,2006
24371,b519859,a30062,Young Folks,Peter Bjorn And John,2006,Young Folks,Peter Bjorn and John-Victoria Bergsman,2006
24372,b211048,a30062,Young Folks,Peter_ Bjorn and John Featuring Victoria Bergsman,2006,Young Folks,Peter Bjorn and John-Victoria Bergsman,2006
24373,b651527,a30063,Let's Call It Off,Peter Bjorn And John,2006,Let's Call It Off,Peter Bjorn and John,2006
24374,b568844,a30064,Nothing To Worry About,Peter Bjorn And John,2009,Nothing to Worry About,Peter Bjorn and John,2009
24375,b529637,a30064,Nothing To Worry About,Peter Bjorn And John,2009,Nothing to Worry About,Peter Bjorn and John,2009
24376,b535558,a30064,Nothing To Worry About,Peter Bjorn And John,2009,Nothing to Worry About,Peter Bjorn and John,2009
24377,b491017,a30064,Nothing To Worry About,Peter Bjorn And John,2009,Nothing to Worry About,Peter Bjorn and John,2009
24378,b602050,a30065,Lay It Down,Peter Bjorn And John,2009,Lay It Down,Peter Bjorn and John,2009
24379,b216803,a30065,Lay You Down,Phillip Walker,0,Lay It Down,Peter Bjorn and John,2009
24380,b161845,a30065,Lay Down,Priestess,2005,Lay It Down,Peter Bjorn and John,2009
24381,b12174,a30069,Satellite Skin,Modest Mouse,2009,Satellite Skin,Modest Mouse,2009
24382,b178114,a30069,Satellite,Max Melvin,2003,Satellite Skin,Modest Mouse,2009
24383,b457928,a30070,Autumn Beds,Modest Mouse,2009,Autumn Beds,Modest Mouse,2009
24384,b697101,a30071,Perpetual Motion Machine,Modest Mouse,2009,Perpetual Motion Machine,Modest Mouse,2009
24385,b167340,a30132,Big Decisions,The Smooths,1998,Big Decision,That Petrol Emotion,1987
24386,b712958,a30132,Big Decision,That Petrol Emotion,1987,Big Decision,That Petrol Emotion,1987
24387,b316817,a30132,Big Decision,That Petrol Emotion,1987,Big Decision,That Petrol Emotion,1987
24388,b290362,a30133,Genius Of Love,Tom Tom Club,1981,Genius Move,That Petrol Emotion,1987
24389,b602193,a30133,Genius Move (Live),That Petrol Emotion,0,Genius Move,That Petrol Emotion,1987
